comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
"Стига сте се карали, има нареждане от Съвета на Европа държавната администрация да се намали драстично. Няма значение кой е на власт. Който и да е на власт, ще ги намали ""чантаджиите"". Това е европейска заповед. Трябва да бъдат намалени най-малко два пъти. Това е политика на икономии.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"Аз съм чел Законите на Паркинсън. Той, моля ви се, се оплаква, че във Великобритания имало 600 000 чантаджии. Е да де, ама населението е 60 милиона. 1 човек на 100... А у нас - един на 10 работещи.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,недоволство,Негативен,0.78,тревога,Негативен,0.78,тревога
"Така е, за 12 годишното си царуване Еднокнижника напълни цялата държавна администрация с негови хора. Няма значение, че са некомпетентни. Сега са му твърд електорат. И със семействата си правят поне 600 хиляди гласа за него.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.94,възмущение,Негативен,0.78,тревога,Негативен,0.78,тревога
Това предвиждане ли е.....или Пожелание ???,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Неутрален,0.82,съмнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"(продължение) Ох, само чантата му не се опитвай да вземеш! Ще изреве като мълния през юли и ще изчезне, ще се разтвори в пространството. Той без чантата е нищо. Чантата - тя му осигурява заплата от 2-3 к месечно плюс бонуси, плюс възможност за уреждане на роднини... Осигурява му и стабилен трудов стаж за пенсия, което не се постига в частните фирми.",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.86,ирония,Негативен,0.78,тревога,Негативен,0.78,тревога
"За Герб гласуват чантаджиите, хората с чанти. Около 300 000 са в цяла България. А уж от ППДБ щяха да намаляват държавните чиновници... Нищо не намалиха, герберските калинки са по местата си. На какво не е способен човекът с чанта, за да запази чантата си! Накарай го да коментира международното положение - ще говори с часове! Кажи му, че трябва да яде варени моркови - ще ги яде с килограми! Плесни му шамар - ще се ухили! Ами ако се опиташ да му вземеш чантата? (продължение)",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.93,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
".....Е,.... ДРУГИТЕ ПАРТИИ , КЪДЕ СА, БЕ.....",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.78,раздразнение,Негативен,0.78,тревога,Негативен,0.78,тревога
"как пък едно изследване не показа пеедофилите под 10%? 11-12 редовно... те са 7, демек 7%... ШИШИ премиер!",https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.92,гняв,Негативен,0.78,тревога,Негативен,0.78,тревога
До: анонименИ мен не са ме питали! Не са питали и никой от моите роднини и приятели!Странно!,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.82,недоволство,Негативен,0.78,тревога,Негативен,0.78,тревога
Сова Харис- агенцията на БСП!,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112,"""Сова Харис"" при избори днес: 33,5% подкрепят Радев, 19% ГЕРБ, ПП-ДБ - 11,2%",Негативен,0.72,недоверие,Негативен,0.78,тревога,Негативен,0.78,тревога
